,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,EB
2263,2264,15594685,Hall,757,0,0,49,2,0.0,2,0,0,164482.92,0,0.0
2264,2265,15812945,Padovesi,582,0,0,29,0,0.0,1,1,1,84012.81,0,0.0
2265,2266,15734628,Lysaght,623,0,0,35,5,0.0,2,1,0,101192.08,0,0.0
2266,2267,15629323,Kelechi,617,1,0,37,4,116471.43,2,1,0,175324.74,1,0.664318282
2267,2268,15666823,Nebechi,425,0,1,39,4,0.0,2,1,0,197226.32,0,0.0
2268,2269,15777553,Hanson,659,0,0,56,9,123785.24,1,1,0,99504.03,1,1.244022378
2269,2270,15613097,Kao,605,0,0,33,4,0.0,2,0,1,83700.66,0,0.0
2270,2271,15622217,Tu,538,0,0,38,8,88758.95,2,0,0,28226.15,1,3.1445645260000004
2271,2272,15703588,Palerma,665,1,1,25,5,153611.83,2,1,0,35321.65,0,4.348942646
2272,2273,15570835,Fallaci,491,1,0,57,4,112044.72,1,1,1,41229.73,1,2.7175710339999997
2273,2274,15679299,Shen,726,0.5,0,27,7,123826.07,1,0,1,78970.58,0,1.56800254
2274,2275,15808044,Ts'ui,580,0,0,65,9,106804.26,3,1,0,107890.69,1,0.989930271
2275,2276,15579208,Chikezie,550,0,0,48,6,0.0,2,1,1,191870.28,0,0.0
2276,2277,15684951,He,542,0,0,59,2,68892.77,2,1,0,7905.06,1,8.715021771
2277,2278,15667620,Dreyer,732,0,0,43,6,0.0,2,1,0,65731.53,0,0.0
2278,2279,15582960,Short,473,0,0,33,5,125827.43,1,0,1,145698.73,0,0.863613773
2279,2280,15590730,Hunt,745,0.5,1,34,9,0.0,2,1,0,50046.25,0,0.0
2280,2281,15763747,Ricci,732,0,1,36,7,0.0,2,1,1,60830.24,0,0.0
2281,2282,15778320,Teng,848,1,0,40,5,148495.64,1,0,0,158853.98,0,0.934793324
2282,2283,15642787,Ijendu,572,0,1,37,1,133043.66,1,0,0,111243.09,0,1.195972352
2283,2284,15624633,Kibby,702,0,1,45,9,74989.58,1,1,1,171014.69,0,0.438497886
2284,2285,15766765,Obiuto,664,1,1,39,7,60263.23,1,1,0,170835.32,0,0.352756268
2285,2286,15783615,Ramos,630,1,1,50,3,129370.91,4,1,1,47775.34,1,2.707901399
2286,2287,15640161,Calabrese,618,1,1,44,5,157955.83,2,0,0,139297.71,0,1.133944198
2287,2288,15619889,Vasin,556,0,1,26,4,0.0,1,1,0,195167.38,0,0.0
2288,2289,15579166,Munro,619,0,0,30,7,70729.17,1,1,1,160948.87,0,0.439451175
2289,2290,15789097,Keeley,644,0,1,48,8,0.0,2,0,1,44965.54,1,0.0
2290,2291,15674880,Archer,658,0.5,1,50,2,0.0,2,1,0,52137.73,0,0.0
2291,2292,15778157,Murray,598,0.5,1,27,8,90721.52,2,1,0,109296.18,0,0.8300520659999999
2292,2293,15779064,Chidiegwu,677,0,1,27,2,0.0,2,1,1,20092.89,0,0.0
2293,2294,15801265,Tang,689,0.5,0,45,0,57784.22,1,1,0,197804.0,1,0.292128673
2294,2295,15589204,Farrar,591,0,1,33,9,131765.72,1,1,0,118782.06,0,1.109306574
2295,2296,15664543,Shaw,699,0,1,40,7,0.0,1,0,1,152876.13,1,0.0
2296,2297,15582714,Napolitani,749,1,1,47,9,110022.74,1,0,1,135655.29,1,0.81104644
2297,2298,15797595,Greenhalgh,709,0,0,40,9,131569.63,1,1,1,103970.58,0,1.265450573
2298,2299,15614034,Martin,607,1,1,61,2,164523.5,2,1,1,35786.76,0,4.597328733
2299,2300,15763171,Hu,650,1,0,25,2,114330.95,1,1,1,25325.07,0,4.5145363860000005
2300,2301,15647266,Y?an,651,0.5,0,45,10,135923.16,1,1,0,18732.84,0,7.255875777999999
2301,2302,15757577,Odili,676,0,0,61,8,0.0,2,1,1,118522.73,0,0.0
2302,2303,15736656,H?,723,0,0,49,4,0.0,2,0,1,89972.25,0,0.0
2303,2304,15635078,Chiemela,714,0.5,1,45,0,124693.48,1,0,1,187194.15,0,0.666118466
2304,2305,15680141,Yuan,759,0.5,0,35,7,147936.42,1,1,1,106785.7,0,1.385357965
2305,2306,15576945,Clements,582,0,1,29,0,0.0,1,1,0,142516.35,0,0.0
2306,2307,15602034,Kolesnikov,697,0,0,34,2,126558.92,1,1,0,73334.43,0,1.7257776459999998
2307,2308,15732020,Rutherford,610,1,1,57,6,106938.11,2,0,1,186612.47,0,0.573049111
2308,2309,15611029,Hsiung,488,1,0,33,4,140002.35,1,1,0,123613.81,0,1.1325785529999999
2309,2310,15621210,Angelo,599,1,1,46,9,123444.72,1,1,1,31368.08,1,3.935361042
2310,2311,15569222,Mendes,781,0,1,32,6,147107.91,1,1,1,40066.95,0,3.6715524889999998
2311,2312,15664639,McGregor,645,0,1,19,9,128514.84,1,0,0,175969.19,0,0.7303258029999999
2312,2313,15724223,Bronner,545,0,0,55,5,0.0,1,0,0,10034.77,1,0.0
2313,2314,15644621,Mironova,597,1,0,40,9,106756.01,2,1,0,151167.94,0,0.706208009
2314,2315,15756056,Ku,561,0.5,0,28,3,0.0,2,1,0,191387.76,0,0.0
2315,2316,15700353,Evans,662,0,0,37,6,0.0,2,1,0,51229.17,0,0.0
2316,2317,15624388,Henderson,649,1,0,50,5,155393.32,1,1,1,87351.42,1,1.778944406
2317,2318,15627212,Smith,630,0,0,36,2,110414.48,1,1,1,48984.95,0,2.25404905
2318,2319,15648005,Russell,672,0.5,1,33,2,0.0,2,1,1,182738.0,0,0.0
2319,2320,15681446,Sun,636,1,0,37,9,157098.52,1,1,1,153535.27,0,1.023208022
2320,2321,15775888,McDonald,593,1,0,38,5,85626.6,1,1,1,125079.65,0,0.684576588
2321,2322,15749019,Wong,545,1,1,45,6,93796.42,2,1,1,162321.26,0,0.5778443320000001
2322,2323,15709928,Niu,567,0.5,0,41,1,0.0,2,1,0,3414.72,0,0.0
2323,2324,15784676,Fanucci,583,0,1,51,6,125268.03,2,1,0,165082.25,0,0.7588219209999999
2324,2325,15748116,Zetticci,681,0,0,29,2,148143.84,1,1,1,52021.39,0,2.84774859
2325,2326,15612193,Hsia,762,0.5,1,29,10,115545.33,2,1,0,148256.43,0,0.77936134
2326,2327,15762984,McIntosh,648,0.5,1,35,7,0.0,2,0,0,122899.01,0,0.0
2327,2328,15613713,Kozlova,644,0,1,30,5,44928.88,1,1,1,10771.46,0,4.17110401
2328,2329,15664204,Meany,706,0.5,1,29,2,0.0,2,1,1,18255.51,0,0.0
2329,2330,15639415,Thompson,850,0,1,35,3,162442.35,1,1,0,183566.78,0,0.88492237
2330,2331,15806332,Le Gallienne,484,0.5,0,39,5,0.0,2,1,1,175224.12,0,0.0
2331,2332,15614929,Cheng,508,1,1,28,0,96213.82,2,1,0,147913.56,0,0.65047329
2332,2333,15695492,P'eng,439,0,0,29,6,156569.43,1,1,0,180598.66,0,0.866946798
2333,2334,15635972,Lloyd,484,0.5,1,36,8,0.0,2,1,0,186136.48,0,0.0
2334,2335,15616380,Wheeler,803,0.5,0,37,1,0.0,2,0,0,7455.2,0,0.0
2335,2336,15581440,Christie,724,1,0,48,6,110463.25,2,1,1,80552.11,1,1.371326586
2336,2337,15654390,He,640,0,1,33,7,154575.76,1,1,0,25722.28,1,6.009411296000001
2337,2338,15660688,King,701,0.5,0,35,9,0.0,2,0,0,170996.86,0,0.0
2338,2339,15806307,Favors,537,0,1,37,3,0.0,2,1,1,20603.32,0,0.0
2339,2340,15647975,Vida,651,1,1,26,5,147037.32,1,0,0,141763.26,0,1.037203292
2340,2341,15595728,Thomas,523,1,1,41,0,119276.31,1,0,0,122284.38,1,0.975401028
2341,2342,15735388,Wayn,717,0,0,25,7,108664.85,2,1,0,190011.85,0,0.571884596
2342,2343,15788535,Tan,593,0.5,1,44,5,0.0,1,1,0,128046.98,0,0.0
2343,2344,15765902,Gibson,706,1,1,38,5,163034.82,2,1,1,135662.17,0,1.201770693
2344,2345,15642345,Y?,714,1,0,49,4,93059.34,1,1,0,7571.51,1,12.29072404
2345,2346,15641250,Calabresi,794,0.5,1,38,9,179581.31,1,1,0,23596.24,0,7.610590077
2346,2347,15706163,Enyinnaya,518,1,1,46,4,113625.93,1,0,0,92727.42,1,1.22537573
2347,2348,15746708,Ritchie,589,1,1,55,7,119961.48,1,1,0,65156.83,1,1.841119035
2348,2349,15775203,Chia,824,0,1,45,3,129209.48,1,0,0,60151.77,0,2.148057821
2349,2350,15787907,Wang,719,1,0,42,5,137227.04,3,1,0,149097.38,1,0.9203853209999999
2350,2351,15646764,Lorenzo,617,1,0,58,3,119024.75,2,1,0,35199.24,1,3.381457952
2351,2352,15678284,Pai,651,0,1,35,7,74623.5,3,1,0,129451.29,1,0.576460072
2352,2353,15726791,Nuttall,637,0.5,0,45,2,157929.45,1,1,1,145134.49,1,1.088159334
2353,2354,15813144,Osborne,554,0,0,26,7,92606.86,2,1,0,192709.69,0,0.480551134
2354,2355,15669342,Ferri,731,1,1,35,2,127862.93,2,1,0,139083.7,0,0.9193236159999999
2355,2356,15710366,Hamilton,569,0.5,0,42,1,0.0,1,1,1,83629.6,1,0.0
2356,2357,15614934,McEwan,625,1,0,37,4,142711.81,1,1,0,35625.41,0,4.005899441
2357,2358,15588701,Lai,592,0,0,38,4,0.0,2,1,0,35338.96,0,0.0
2358,2359,15665438,Hs?,669,0,1,43,1,163159.85,1,0,1,15602.8,0,10.45708783
2359,2360,15644896,Thompson,663,1,1,32,3,108586.86,1,1,1,182355.21,0,0.59546892
2360,2361,15670205,Boyd,518,1,0,41,5,110624.99,1,1,0,89327.67,0,1.23841795
2361,2362,15635776,Trevisani,686,1,0,43,5,154846.24,2,1,1,151903.6,0,1.019371759
2362,2363,15791053,Lucciano,709,1,1,45,4,122917.71,1,1,1,11.58,1,10614.65544
2363,2364,15644005,Holman,571,0,0,33,9,0.0,2,0,1,77519.62,0,0.0
2364,2365,15796343,Bazhenov,707,0,0,31,2,82787.93,2,0,0,91423.69,0,0.905541332
2365,2366,15751057,Douglas,701,1,1,32,5,102500.34,1,0,0,106287.77,0,0.964366267
2366,2367,15623430,Hill,672,0,1,34,9,0.0,2,1,0,161800.77,0,0.0
2367,2368,15682600,Lo,620,1,1,39,9,159492.79,1,1,0,80582.34,1,1.979252402
2368,2369,15769312,Forbes,557,0.5,1,48,10,0.0,2,1,1,185094.48,0,0.0
2369,2370,15708212,Lin,648,0.5,0,54,7,118241.02,1,1,0,172586.89,1,0.6851100920000001
2370,2371,15650258,Sinclair,479,0,0,35,2,113090.4,1,1,0,195649.79,0,0.578024643
2371,2372,15604345,Kemp,730,0,0,22,9,65763.57,1,1,1,145792.01,0,0.45107801200000003
2372,2373,15578297,Ebelegbulam,737,1,0,43,1,125537.38,1,1,0,138510.01,1,0.9063415709999999
2373,2374,15671789,Woods,616,0,1,31,3,94263.91,2,1,0,168895.06,0,0.558121179
2374,2375,15726186,Genovese,639,0.5,1,29,4,133434.57,2,1,0,97983.44,0,1.361807363
2375,2376,15764618,Tseng,815,0.5,0,39,6,0.0,1,1,1,85167.88,0,0.0
2376,2377,15730738,Chiang,786,0.5,1,31,9,0.0,2,1,1,18210.36,0,0.0
2377,2378,15637650,Williams,549,0,1,50,9,94748.76,2,0,1,13608.18,0,6.962632769
2378,2379,15606267,Wilson,622,0,0,38,4,98640.74,1,1,1,110457.99,0,0.893015888
2379,2380,15625904,Wang,624,0,1,26,9,74681.9,2,0,0,31231.35,0,2.391247897
2380,2381,15654463,Moore,841,0,1,34,4,0.0,2,1,0,141582.66,0,0.0
2381,2382,15774151,Iadanza,614,0.5,0,41,7,179915.85,1,0,0,14666.35,1,12.26725463
2382,2383,15693259,Wallace,676,0,1,30,1,128207.23,1,1,1,55400.17,0,2.314202826
2383,2384,15642468,Clark,697,0,1,42,9,132739.26,2,0,0,174667.65,0,0.759953317
2384,2385,15758531,Y?,732,0,0,40,10,0.0,2,1,0,154189.08,0,0.0
2385,2386,15728352,Yermakov,623,0,1,27,4,120509.81,1,0,0,142170.44,0,0.847643223
2386,2387,15637240,Wei,541,0,1,46,4,124547.13,2,1,0,94499.06,0,1.317972158
2387,2388,15595588,Chukwunonso,773,0.5,0,39,4,0.0,2,0,1,182081.45,0,0.0
2388,2389,15778395,McIntyre,762,1,1,34,4,88815.56,2,1,0,68562.26,1,1.295400122
2389,2390,15711825,Ts'ai,655,0.5,0,35,1,82231.51,2,1,0,88798.02,0,0.9260511659999999
2390,2391,15599251,Chung,602,1,1,32,7,184715.86,2,1,0,113781.99,0,1.623419137
2391,2392,15570004,Tsou,850,0,1,31,3,0.0,2,1,0,121866.87,0,0.0
2392,2393,15656912,Aitken,649,0.5,1,51,4,0.0,1,1,1,150390.57,0,0.0
2393,2394,15657342,Dawson,850,1,1,28,4,147972.19,1,1,0,60708.72,1,2.437412451
2394,2395,15716284,Ward,543,0,1,43,9,0.0,2,1,1,78858.07,0,0.0
2395,2396,15672374,Pai,672,0,1,52,8,170008.84,1,0,0,56407.42,1,3.0139446189999997
2396,2397,15732476,Ifeanyichukwu,600,0,0,27,3,0.0,2,0,1,125698.97,0,0.0
2397,2398,15747724,Briggs,671,0.5,0,34,10,0.0,1,1,0,23235.38,0,0.0
2398,2399,15633877,Morrison,706,0.5,0,42,8,95386.82,1,1,1,75732.25,0,1.2595270840000001
2399,2400,15672516,Wall,541,1,1,51,7,90373.28,2,1,0,179861.79,0,0.5024595829999999
2400,2401,15607827,Nebechukwu,711,1,1,34,4,133467.77,2,1,1,42976.64,0,3.105588757
2401,2402,15751336,Yao,630,0.5,1,30,3,0.0,2,0,1,10486.69,0,0.0
2402,2403,15646539,Liao,531,0,1,31,3,96288.26,1,1,0,56794.73,0,1.695373145
2403,2404,15756901,Ch'ang,641,0,0,26,4,91547.84,2,0,1,28157.34,0,3.2512957539999996
2404,2405,15809286,Burke,631,1,1,37,8,138292.64,2,0,0,152422.91,1,0.907295629
2405,2406,15759021,Kay,685,0,1,35,9,0.0,1,1,0,167033.83,0,0.0
2406,2407,15725039,McIntyre,702,0.5,1,32,8,71667.74,1,1,1,126082.18,0,0.5684208510000001
2407,2408,15579130,Chidiegwu,708,1,0,43,0,118994.84,1,1,0,181499.77,1,0.655619784
2408,2409,15754112,Musgrove,653,0.5,1,55,7,0.0,2,1,1,41967.03,0,0.0
2409,2410,15735522,Boulger,654,1,1,37,2,145610.07,2,0,0,186300.59,0,0.781586736
2410,2411,15613326,Gow,596,0,0,33,1,138162.81,1,1,0,85412.54,0,1.617593974
2411,2412,15739502,Amaechi,549,1,0,31,9,135020.21,2,1,1,23343.18,0,5.784139522
2412,2413,15670914,Robe,754,0,1,38,2,0.0,2,1,0,180698.32,0,0.0
2413,2414,15604073,Bibi,815,1,0,25,8,135161.67,1,1,1,136071.05,0,0.993316874
2414,2415,15806027,Niu,556,0,0,52,9,0.0,1,1,0,175149.2,1,0.0
2415,2416,15574886,Palerma,706,0,1,32,6,94486.47,1,1,1,146949.74,0,0.642984942
2416,2417,15707120,Cocci,850,0,1,46,9,117640.39,1,1,0,88920.68,0,1.322981223
2417,2418,15800845,Artemieva,732,0.5,0,33,8,111379.55,1,1,1,45098.62,0,2.469688651
2418,2419,15603914,Arcuri,614,0,1,40,6,0.0,1,1,1,20339.79,1,0.0
2419,2420,15722765,Owen,580,0.5,0,57,0,136820.99,1,0,1,108528.74,0,1.260689012
2420,2421,15783305,Franklin,593,0,0,46,7,98752.51,1,1,0,145560.38,0,0.678429872
2421,2422,15574842,Lorenzo,653,1,0,25,2,158266.42,3,1,1,199357.24,0,0.793883483
2422,2423,15607837,Muriel,746,0,0,29,4,105599.67,1,1,1,43106.17,0,2.4497576569999997
2423,2424,15714877,MacDevitt,662,0,0,29,10,0.0,2,1,0,137508.31,0,0.0
2424,2425,15782941,Chijindum,573,0,1,31,2,0.0,2,1,1,91957.39,0,0.0
2425,2426,15630167,Gibson,684,0.5,0,39,4,139723.9,1,1,1,120612.11,0,1.158456643
2426,2427,15759038,Whitehead,793,0,0,41,3,141806.46,1,1,0,102921.17,0,1.377816245
2427,2428,15661821,Johnstone,798,1,0,49,5,132571.67,1,1,1,31686.33,1,4.183875823
2428,2429,15728006,Endrizzi,524,0,1,40,2,180516.9,1,1,0,180002.42,0,1.0028581840000002
2429,2430,15712176,Burke,816,0,1,31,8,0.0,2,1,1,28407.4,0,0.0
2430,2431,15689351,Johnson,742,1,0,41,4,92805.72,1,0,1,73743.95,1,1.2584858829999999
2431,2432,15782247,Yeh,540,0,1,22,4,0.0,3,1,1,186233.26,1,0.0
2432,2433,15769064,Marshall,537,1,1,39,3,135309.36,1,1,0,31728.86,1,4.264551579
2433,2434,15718153,Kao,759,0.5,0,74,6,128917.84,1,1,1,48244.64,0,2.6721691780000003
2434,2435,15613189,Browne,774,0,0,52,2,56580.93,1,1,0,113266.28,1,0.499539051
2435,2436,15661734,Taylor,608,1,1,42,8,131390.75,2,1,0,71178.09,0,1.845943745
2436,2437,15592645,Gibbons,704,0.5,1,37,4,0.0,2,0,0,25684.93,0,0.0
2437,2438,15768387,Nott,581,0,1,41,8,0.0,2,0,0,29737.14,0,0.0
2438,2439,15792525,Lei,628,1,0,61,1,97361.66,1,1,1,149922.38,1,0.649413783
2439,2440,15586976,Alexeeva,566,0,0,42,6,0.0,1,1,0,180702.12,1,0.0
2440,2441,15790659,Sheets,701,0.5,1,59,7,0.0,2,0,1,27597.59,0,0.0
2441,2442,15691446,Tokaryev,735,0.5,1,29,10,0.0,2,1,1,95025.27,0,0.0
2442,2443,15772632,Ts'ui,680,0,0,34,1,0.0,2,1,0,167035.07,0,0.0
2443,2444,15706587,Johnston,560,0,1,57,0,0.0,2,0,1,116781.71,0,0.0
2444,2445,15572461,Kung,663,1,0,29,4,102714.65,2,0,0,21170.81,0,4.851710917
2445,2446,15654409,Unwin,665,0,0,34,5,67816.72,1,1,1,29641.58,0,2.287891536
2446,2447,15568025,Hsueh,758,0,1,51,8,81710.46,1,1,1,116520.07,0,0.70125653
2447,2448,15715769,Hao,621,0,1,26,2,75237.54,1,0,1,44220.4,0,1.701421516
2448,2449,15667458,L?,764,1,1,28,10,124023.18,1,1,0,166188.28,0,0.746281146
2449,2450,15567980,Frater,537,1,0,46,5,100727.5,1,0,1,140857.76,1,0.715100822
2450,2451,15679294,Brennan,589,0,0,46,10,107238.85,2,1,0,37024.28,0,2.8964466019999997
2451,2452,15606507,Pisani,555,0,1,24,5,0.0,2,1,0,27513.47,0,0.0
2452,2453,15578825,Golubev,734,0,0,29,0,139994.66,1,1,0,17744.72,0,7.889369908
2453,2454,15619935,Vanmeter,783,0.5,0,59,9,126224.87,1,1,1,4423.63,0,28.53422868
2454,2455,15636089,Hs?,678,1,0,51,1,145751.03,1,0,0,109718.44,1,1.3284096090000002
2455,2456,15727490,Scott,661,0,1,47,5,0.0,1,0,1,107243.31,1,0.0
2456,2457,15591766,Crawford,607,0.5,0,25,4,121166.89,1,0,1,115288.24,0,1.05099089
2457,2458,15641629,P'eng,537,0.5,0,38,1,0.0,2,0,1,41233.97,0,0.0
2458,2459,15813303,Rearick,513,0.5,1,88,10,0.0,2,1,1,52952.24,0,0.0
2459,2460,15756920,Genovesi,576,0,1,63,9,70655.48,1,0,0,78955.8,1,0.8948738409999999
2460,2461,15726403,Glenny,660,1,1,41,1,129901.21,1,1,0,26025.6,1,4.991285888
2461,2462,15592765,Marks,637,0,1,40,8,125470.81,1,1,1,174536.17,0,0.718881422
2462,2463,15704442,Fleming,672,0,0,53,9,169406.33,4,1,1,147311.47,1,1.14998737
2463,2464,15641136,Davison,629,0,1,32,2,0.0,2,0,1,77965.44,0,0.0
2464,2465,15725818,Chibuzo,583,1,1,40,4,107041.3,1,1,1,5635.63,0,18.99367063
2465,2466,15612071,Wilson,763,0.5,0,32,10,95153.77,1,0,1,81310.1,0,1.170257692
2466,2467,15719809,Endrizzi,516,1,1,32,3,145166.09,2,0,0,111421.45,0,1.302855868
2467,2468,15716518,Yuryeva,617,0,0,27,4,0.0,2,0,0,190269.21,0,0.0
2468,2469,15742210,Ugochukwu,700,0,1,38,9,65962.63,1,1,1,100950.48,0,0.653415714
2469,2470,15630617,Lo Duca,727,1,1,36,6,140418.81,1,1,1,113033.73,1,1.242273523
2470,2471,15720838,Gallo,689,0.5,0,31,3,139799.63,1,0,1,120663.57,0,1.158590202
2471,2472,15595537,Trout,626,1,1,49,9,171787.84,2,1,0,187192.23,0,0.917708176
2472,2473,15623196,Morley,686,0,1,38,6,149238.97,1,1,1,97825.23,0,1.52556728
2473,2474,15679249,Chou,351,1,0,57,4,163146.46,1,1,0,169621.69,1,0.96182546
2474,2475,15693199,Shao,739,0,0,37,8,0.0,2,1,0,191557.1,1,0.0
2475,2476,15661219,Trentino,627,0,1,32,10,0.0,2,1,0,103287.62,0,0.0
2476,2477,15617136,Mazzanti,451,1,0,38,9,61482.47,1,1,1,167538.66,0,0.36697482200000003
2477,2478,15760294,Endrizzi,512,0,0,41,8,145150.28,1,1,0,64869.32,1,2.237579799
2478,2479,15652808,Monaldo,774,0,0,41,5,126670.37,1,1,0,102426.06,0,1.236700601
2479,2480,15657139,Otutodilinna,652,0,0,40,8,84390.8,2,0,1,107876.2,0,0.7822930359999999
2480,2481,15803790,Allen,638,1,1,37,2,89728.86,2,1,1,37294.88,0,2.405929715
2481,2482,15764105,Milne,475,0,0,57,1,0.0,2,1,0,89248.99,0,0.0
2482,2483,15672610,Somadina,567,0.5,1,40,4,118628.8,1,0,0,91973.63,0,1.289813178
2483,2484,15766896,Chieloka,750,0,1,37,3,0.0,2,1,0,16870.2,0,0.0
2484,2485,15587735,Chukwuebuka,850,0,1,39,6,96863.13,1,1,1,121681.19,0,0.796040292
2485,2486,15659501,Chioke,753,0,0,38,6,142263.45,1,0,1,33730.43,0,4.217658951000001
2486,2487,15745001,Kovalev,683,0.5,0,36,7,0.0,2,1,0,104786.59,0,0.0
2487,2488,15651140,Doherty,710,0,0,32,3,0.0,1,1,0,94790.34,0,0.0
2488,2489,15571148,Baranov,645,0.5,0,21,1,0.0,2,0,0,28726.07,0,0.0
2489,2490,15776824,Rossi,714,0,1,28,6,122724.37,1,1,1,67057.27,0,1.8301426530000002
2490,2491,15633141,Robinson,696,1,0,35,4,174902.26,1,1,0,69079.85,0,2.531885347
2491,2492,15764174,Bidencope,612,0.5,0,26,4,0.0,2,1,1,179780.74,0,0.0
2492,2493,15778155,T'ien,520,1,0,31,3,108914.17,1,1,1,183572.39,1,0.593303655
2493,2494,15715920,De Bernales,782,0.5,1,23,10,98052.66,1,1,1,142587.32,0,0.687667459
2494,2495,15671917,Wade,666,0,1,46,5,123873.19,1,1,1,177844.06,0,0.6965270020000001
2495,2496,15666548,Chung,466,1,0,56,2,111920.13,3,1,0,197634.11,1,0.566299664
2496,2497,15625623,Stevenson,567,0,0,45,4,0.0,2,0,1,121053.19,0,0.0
2497,2498,15748123,Chienezie,613,0,1,20,3,0.0,2,1,1,149613.77,0,0.0
2498,2499,15648735,Cashin,718,0,1,37,8,0.0,2,1,1,142.81,0,0.0
2499,2500,15634974,Seppelt,614,0,0,37,8,75150.34,4,0,1,131766.67,1,0.5703289
2500,2501,15713378,Brownless,711,0,1,38,10,0.0,2,0,0,53311.78,0,0.0
2501,2502,15753370,McDonald,691,1,0,38,5,114753.76,1,1,0,107665.02,0,1.065840697
2502,2503,15782659,Mamelu,527,0,1,32,0,0.0,1,1,0,109523.88,0,0.0
2503,2504,15583364,McGregor,476,0,0,32,6,111871.93,1,0,0,112132.86,0,0.997673028
2504,2505,15625942,McDonald,619,0.5,0,45,0,0.0,2,0,0,113645.4,0,0.0
2505,2506,15720284,Crawford,607,1,0,37,4,135927.06,1,0,0,180890.4,0,0.7514332440000001
2506,2507,15679642,Feng,695,0.5,1,44,8,0.0,2,1,1,70974.13,0,0.0
2507,2508,15628007,Genovese,653,0,1,33,1,0.0,2,0,0,53379.52,0,0.0
2508,2509,15661974,Pirozzi,677,0,1,46,2,57037.74,1,1,1,158531.01,0,0.359789167
2509,2510,15689341,Gibbs,655,0,0,50,10,0.0,4,1,0,179267.94,1,0.0
2510,2511,15607993,Milne,625,0,0,52,2,79468.96,1,1,1,84606.03,0,0.93928246
2511,2512,15693267,Dickson,679,1,0,34,7,121063.85,1,1,0,56984.58,0,2.124501927
2512,2513,15769522,O'Connor,734,0,1,51,1,118537.47,1,1,1,116912.45,0,1.0138994609999998
2513,2514,15755825,McGuirk,666,0,1,39,10,0.0,2,1,0,102999.33,0,0.0
2514,2515,15598175,Toscani,592,1,0,26,4,105082.07,2,1,0,132801.57,0,0.791271293
2515,2516,15744327,Ruth,564,0,1,40,4,0.0,1,1,0,85455.62,1,0.0
2516,2517,15798666,Hughes,814,0,0,36,6,0.0,2,1,1,98657.01,0,0.0
2517,2518,15577064,Onyekaozulu,592,1,1,36,2,104702.65,2,1,0,107948.72,0,0.9699295179999999
2518,2519,15759436,Aksenov,758,0,0,50,2,95813.76,3,1,1,67944.09,1,1.410185345
2519,2520,15690231,K'ung,612,0.5,0,62,0,167026.61,2,1,1,192892.05,0,0.865907175
2520,2521,15751561,Meng,498,1,1,61,7,102453.26,1,1,0,187247.56,1,0.5471540460000001
2521,2522,15739068,Nwoye,638,1,1,25,4,148045.45,2,1,1,114722.42,0,1.290466589
2522,2523,15758056,Calabresi,558,0,1,35,1,0.0,2,0,0,111687.57,0,0.0
2523,2524,15742269,Milano,756,0,0,24,1,0.0,2,1,0,184182.25,0,0.0
2524,2525,15726490,Kirby,782,0.5,1,52,4,0.0,1,1,1,52759.82,1,0.0
2525,2526,15738411,Ho,505,0,1,34,10,104498.79,1,0,1,126451.14,0,0.826396583
2526,2527,15727919,Chukwuemeka,671,0.5,0,29,6,0.0,2,0,0,12048.67,0,0.0
2527,2528,15709396,Hale,801,0,1,42,6,0.0,2,1,1,95804.33,0,0.0
2528,2529,15654106,K?,604,0,1,26,8,149542.52,2,0,1,197911.52,0,0.755602908
2529,2530,15621653,Rice,716,0,0,29,10,87946.39,1,1,1,182531.74,0,0.48181423100000004
2530,2531,15598086,Brown,624,0,0,45,3,68639.57,1,1,0,168002.31,1,0.408563251
2531,2532,15752300,Sagese,607,1,1,47,4,148826.32,1,1,1,79450.61,0,1.8731929180000002
2532,2533,15658693,Aksyonova,827,0,0,60,2,0.0,2,0,1,60615.83,0,0.0
2533,2534,15631838,Findlay,606,0,1,61,5,108166.09,2,0,1,8643.21,0,12.51457387
2534,2535,15803804,Walker,717,1,0,35,5,103214.71,1,1,0,172172.7,0,0.5994835999999999
2535,2536,15578809,Hao,651,1,1,40,1,134760.21,2,0,0,174434.06,1,0.772556747
2536,2537,15752026,Hammer,691,0,1,58,3,0.0,1,0,1,194930.3,1,0.0
2537,2538,15723706,Abbott,573,0,0,33,0,90124.64,1,1,0,137476.71,0,0.655562968
2538,2539,15752838,Lucas,723,0.5,1,38,6,0.0,2,1,1,94415.6,0,0.0
2539,2540,15569571,Davydova,584,1,0,46,6,87361.02,2,1,0,120376.87,1,0.7257292870000001
2540,2541,15769703,West,550,1,0,45,8,111257.59,1,0,0,97623.42,1,1.139660852
2541,2542,15679770,Smith,611,0,0,61,3,131583.59,4,0,1,66238.23,1,1.9865203219999998
2542,2543,15791102,Mai,549,1,1,41,9,95020.8,3,1,1,131710.59,1,0.721436295
2543,2544,15655192,Fiorentino,850,0.5,0,24,1,0.0,2,0,1,69052.87,0,0.0
2544,2545,15709487,Freeman,668,1,1,34,5,80242.37,2,0,0,56780.97,0,1.413191251
2545,2546,15687130,Nkemjika,686,0,0,43,0,0.0,1,1,1,170072.9,0,0.0
2546,2547,15755178,Ramos,660,0,1,50,1,0.0,3,1,1,191849.15,1,0.0
